Cfematicos,DISTRITO FEDERAL,DELEGACIÓN COYOACÁN,El Rosedal,"Av. División del Norte no. 3105, C.P. 04330, Coyoacán Ciudad de México",19.337893,-99.148028,Lunes - Viernes Sabado y Domingo,8:00 - 17:00 Sabado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN COYOACÁN,Ex- Ejido de San Francisco Culhuacán,"Av. Santa Ana no. 294, a 2 cuadras de Eje 2 ote (H. Escuela Naval Militar)",19.24925659,-99.0576911,Lunes - Viernes,8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAJIMALPA,El Contadero,"Av. José María Castorena no. 525, local 7 y 8, dentro de la Plaza Cuajimalpa, entre Ancona y cerrada Maguey, cerca del Club Deportivo el Yaqui, Distrito Federal",19.3602305,-99.2921595,Lunes - Viernes, 8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Centro,"Venustiano Carranza no. 24, entre Gante y Simón Bolívar, Deportes MARTI, Parroquia de Nuestra Señora de Lourdes, Cuauhtémoc, C.P. 06000",19.373341,-99.16307,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Doctores,"Dr. José Ma. Vertiz no. 312 esq. Doctor Márquez, a 2 cuadras del Hospital Infantil de México Federico Gómez, Cuauhtémoc, C.P. 06720",19.411271,-99.148822,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Obrera,"Bolívar no. 159, entre Eje 2 sur (Manuel José Othón) y A. García Cubas, Cuauhtémoc, C.P. 06800",19.423191,-99.139936,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Roma Norte,"Av. Sonora no. 47, entre Sinaloa y Durango, en contra esquina de Office Depot, Cuauhtémoc, C.P. 06700",19.406535,-98.934631,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,San Rafael,"Joaquín Velázquez de León no. 104, Cuauhtémoc, C.P. 06470",19.436911,-99.166503,Lunes - Viernes Sábado y Domingo, 08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Santa María la Ribera,"Héroes Ferrocarrileros no. 43, a un costado de de la gasolinera, frente al Museo del Chopo, Cuauhtémoc, C.P. 06400",19.442219,-99.1466002,Lunes - Viernes, 08:00 - 16:00;  Sábado  09:00 - 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,Seminario 5ta. sección,Av. Venustiano Carranza esq. Vialidad de las Torres,19.27628872,-99.67886925,Lunes - Viernes, 8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN CUAUHTEMOC,U.H. Nonoalco Tlatelolco,"Ricardo Flores Magón no. 130 esq. Eje 1 Pte. Guerrero, a 2 cuadras de Jardín de la Paz y de la escuela Fray Melchor de Talamantes, Cuauhtémoc, C.P. 06900",19.452551,-99.146225,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Aragón,"Mier y Pesado no. 42, a una cuadra del eje 1 oriente FF.CC Hidalgo, entre Nezahualcoyotl y Moctezuma, Gustavo A. Madero, C.P. 07000",19.478103,-99.111455,Lunes - Viernes y Domingo,08:00  - 15:30 Domingo 09:00-14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Guadalupe Tepeyac,"Calzada de Guadalupe no. 339, Banorte Calzada de Guadalupe, Pastelería ARANZAZU, Gustavo A. Madero, C.P. 07840",19.454926,-99.12926,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Héroes de Chapultepec,"Av. San Juan de Aragón no. 615 esq. Av. Gran Canal, a un costado de Comercial Mexicana, frente al Parque Recreativo Justicia Social, Gustavo A. Madero, C.P. 07939",19.4742959,-99.084987,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Héroes de Nacozari,"Calzada Vallejo no. 341 esq. Godard, Estación Metrobus Héroe de Nazozari, Gustavo A. Madero, C.P. 07780",19.4703148,-99.1445822,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Lindavista,"Av. Montevideo no. 363, esq. Av. Politécnico, dentro de la Plaza Lindavista, Lindavista, C.P. 07300, Gustavo A. Madero",19.49199,-99.133742,Lunes - Viernes y Domingo,08:00 - 15:30 Domingo 09:00-14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Lindavista Vallejo,"Insurgentes Norte no. 1270,metro Potrero, Capultitlán, Gustavo A. Madero, C.P. 07370",19.480157,-99.130669,Lunes - Viernes,08:00  -  15:30
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Nueva Industrial Vallejo,"Av. Miguel Othón de Mendizabal no. 343, local E-7 de Plaza Torres Lindavista, C.P. 01210, Gustavo A. Madero",19.507029,-99.144664,Lunes - Viernes y Domingo,08:00 - 15:30 Domingo 09:00-14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Nueva Industrial Vallejo,"Eje Central Lázaro Cárdenas no. 1031 (Av. 100 metros no. 1031, C.P. 07700, entre poniente 112 y metro Autobuses del Norte, Gustavo A. Madero",19.507616,-99.151357,Lunes - Viernes,08:00  - 15:30
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Patera,"Av Pte 152 Col Lindavista Vallejo, Delegacion Gustavo A Madero.",19.501654,-99.154273,Lunes -Viernes y Sabado,8:00 - 17:30
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN GUSTAVO A. MADERO,Santa María Ticoman,"Calzada Ticoman no. 1124, cerca del ESIME Ticoman y de la Escuela Nacional de Biblioteconomía y Archivonomía, Gustavo A. Madero, C.P. 07330",19.511949,-99.133877,Lunes - Viernes y Domingo,08:00  -  15:00 Domingo 09:00-14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTACALCO,Agrícola Oriental,"Oriente no. 257, esq. Calz. Gral. Igancio Zaragoza, a 2 cuadras del metro San Juan y del Parque Ecológico Iztacalco, Iztacalco, C.P. 08500",19.3993,-99.061607,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTACALCO,Granjas México,"Añil no. 465, local 3, frente a puerta 5 del Palacio de los Deportes, Iztacalco, C.P. 08400",19.402983,-99.099131,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTACALCO,Pantitlán,"Unión entre Calle 1 y 2, contra esquina de Farmacia San Joaquín, a una cuadra de AA Movimiento 24 hrs Grupo Ampliación, Iztacalco, C.P. 08100",19.417347,-99.067798,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTACALCO,Santa Anita,"Álvaro Obregón no. 28, entre Calzada de la Viga y Calle del Recreo, a 4 cuadras del metro Santa Anita, Iztacalco, C.P. 08300",19.3994383,-99.1233174,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,Central de Abasto,"Av. Río Churubusco y Eje 5 Sur s/n, a un costado de la Dirección General de la CEDA, Distrito Federal",19.3738316,-99.0968138,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,Central de Abasto,"Eje 5 sur, Centro Comercial Plaza Central, Central de Abastos",19.38095178,-99.09228086,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,El Rodeo,"Estrella s/n por Av. San Lorenzo y Periférico, a una cuadra de Bodega Aurrera Iztapalapa y de la Iglesia del Sagrado Corazón de Jesús",19.33523954,-99.07363415,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,San Andrés Tetepilco,"Av. Andrés Molina Enriquez no. 977, entre Av. Emilio Carranza y Elisa Gray, Iztapalapa, Distrito Federal",19.36990954,-99.12961721,Lunes - Viernes,8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,San Miguel 8a Ampliación,"Calz. Ermita Iztapalapa no. 1635, entre metro UAM y metro Cerro de la Estrella",19.35283359,-99.07970667,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,Santa María Aztahuacan,"Calzada Ermita Iztapalapa no. 3417, local 19 y 20, frente al Hospital Ermita",19.34785319,-99.01887417,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,Santa Martha Acatitla,"Calzada Ignacio Zaragoza no. 3254, Plaza el Salado, frente a metro Acatitla, junto a TOKS y Soriana, Iztapalapa, C.P. 09510",19.365527,-99.005549,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN IZTAPALAPA,Xicotencatl,"Balbanera esq. Calzada Ignacio Zaragoza, a 4 cuadras del metro Guelatao, Iztapalapa, C.P. 09130",19.382499,-99.030437,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MAGDALENA CONTRERAS,El Gavillero,"Gavillero s/n, Distrito Federal",19.28975754,-99.24276352,Lunes - Viernes, 8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MAGDALENA CONTRERAS,La otra banda,Av. San Jerónimo no. 218,19.33530029,-99.19748783,Lunes - Viernes,8:00 - 18:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MAGDALENA CONTRERAS,Santa Teresa,Av. México no. 1259,19.30913349,-99.23153579,Lunes - Viernes, 8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Ampliación Daniel Garza,"Av. Parque Lira no. 94, sede Delegacional Miguel Hidalgo, C.P. 11840",19.407729,-99.189924,Lunes - Viernes,08:00 - 18:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Bosques de las Lomas,"Bosques de Duraznos no. 187, Plaza Bosques, junto a Iglesia Señora de la Resurrección, Miguel Hidalgo, C.P. 11700",19.407284,-99.239802,Lunes - Viernes, 08:00 - 17:00; Sábado 09:00 - 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Granada,"Lago Alberto esq. Mariano Escobedo, Miguel Hidalgo, C.P. 11520",19.440138,-99.183669,Lunes - Viernes,08:00 - 21:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Lomas de Chapultepec,"Paseo de las Palmas no. 239, CR y CI Banco, cerca de Restaurant el Cardenal y frente a Subway, Miguel Hidalgo, C.P. 11000",19.4304903,-99.2102456,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Polanco Reforma,"Homero no. 246 esq. Temístocles local 4, cerca de Restaurant Villa María y Colegio Polanco, Miguel Hidalgo",19.435595,-99.191576,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Tlaxpana,"Av. Marina Nacional esq. Tonatzin, contra esquina de Restaurant Wings y a 2 cuadras de Melchor Ocampo (Circuito Interior), Miguel Hidalgo, C.P. 11370",19.437899,-99.172182,Lunes - Viernes, 08:00 - 17:00; Sábado 09:00 - 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Verónica Anzures,"Av. Gral. Mariano Escobedo no. 420, Miguel Hidalgo, C.P. 11590",19.434786,-99.182414,Lunes - Viernes,08:00 - 18:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN MIGUEL HIDALGO,Verónica Anzures,"Melchor Ocampo no. 193, entre Bahía de la Ascención y Marina Nacional, Miguel Hidalgo, C.P. 11300",19.434685,-99.170794,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,Ex Hacienda Coapa,"Av. Acoxpa no. 430, dentro del Centro Comercial Plaza Paseo Acoxpa, entre Calzada Acoxpa y Ejido",19.29828385,-99.13785696,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,Pedregal de Carrasco,Periférico Sur no. 5550,19.30658695,-99.16519403,Lunes - Viernes Sábado y Domingo,08:00 - 17:00 Sábado y Domingo 09:00- 19:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,Peña Pobre,"Insurgentes Sur no. 3702, metrobus Corregidora, Distrito Federal",19.29432707,-99.18139726,Lunes - Viernes Sabado y Domingo, 8:00 - 17:00 Sabado y Domingo 09:00- 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,Residencial Acoxpa,"Av. Canal de Miramontes no. 121 y 123, entre Monza y Calzada de las Brujas",19.29954959,-99.12474632,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,San Pedro Mártir,"Carret. Federal México- Cuernavaca no. 5625, entre 5 de mayo y Orquídea",19.27555955,-99.20792699,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN TLALPAN,Toriello Guerra,"Puente de piedra no. 21, a cuadra y media de la Escuela Primaria Río Pánuco, frente al Parque, entre Cuauhtémoc y Peña Pobre",19.29543842,-99.16259766,Lunes - Viernes, 8:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN VENUSTIANO CARRANZA,10 de mayo,"Emiliano Zapata no. 102, frente a Viajes Express, entre Circunvalación y Nicolás Bravo, Venustiano Carranza, C.P. 15290",19.344371,-99.298553,Lunes - Viernes, 08:00 - 17:00; Sábado 09:00 - 14:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN VENUSTIANO CARRANZA,El Parque,"Congreso de la Unión no. 66, edificio E, frente al Parque Guadalupe Victoria, metro Candelaria y estación del metrobus Candelaria, Venustiano Carranza, C.P. 15960",19.427675,-99.117995,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN VENUSTIANO CARRANZA,Jardín Balbuena,"Francisco del Paso y Troncoso no. 219 esq. Fray Servando Teresa de Mier, Venustiano Carranza, C.P. 15900",19.477419,-99.11286,Lunes - Viernes,08:00 - 16:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN VENUSTIANO CARRANZA,Moctezuma,"José J. Jasso no. 38, entre Luis Preciado de la Torre y Emilio Carranza, cerca de Plaza Aviación, Venustiano Carranza, C.P. 15500",19.427784,-99.107194,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN VENUSTIANO CARRANZA,Santa Cruz Aviación,"Calz. Gral. Ignacio Zaragoza no. 270, metro Blvd. Puerto Aéreo, Venustiano Carranza, C.P. 15540",19.421051,-99.097635,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN XOCHIMILCO,Barrio de San Pedro,"Francisco Goytia no. 11, frente al Campo Deportivo, entre Gladiolas y Pedro Ramírez del Castillo, a una cuadra de la Delegación Xochimilco",19.25643791,-99.10770893,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN XOCHIMILCO,Las Peritas,"Ejido no. 10, entre Felipe Ángeles y Francisco Villa, a un costado de la Subestación Eléctrica",19.26893356,-99.12725151,Lunes - Viernes,08:00 - 17:00
Cfematicos,DISTRITO FEDERAL,DELEGACIÓN XOCHIMILCO,Pueblo de San Gregorio Atlapulco,"Av. Atocpan no. 196, entre Av. Cuauhtémoc y Av. México Poniente",19.24925659,-99.0576911,Lunes - Viernes,08:00 - 17:00
Cfematicos,DURANGO,CANATLAN,Centro,Blvd. Enrique W. Sánchez s/n,24.826568,-107.399966,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,DURANGO,Alamedas,Constitución no. 543,24.021556,-104.670396,Lunes - Viernes,08:00 - 16:30
Cfematicos,DURANGO,DURANGO,Centro,Blvd. Domingo Arrieta no. 829,24.005474,-104.662167,Lunes - Viernes,08:00 - 16:30
Cfematicos,DURANGO,DURANGO,Centro,Blvd. Felipe Pescador no. 14,24.033961,-104.6436106,Lunes - Viernes,08:00 - 16:30
Cfematicos,DURANGO,GOMEZ PALACIO,Centro,Av. Bravo no. 313 e Independencia,25.56752,-103.502208,Lunes - Viernes,08:00 - 17:30
Cfematicos,DURANGO,GOMEZ PALACIO,Hamburgo,Blvd. Francisco Villa esq. Rinconada Violetas,25.592797,-103.496758,Lunes - Viernes,08:00 - 17:30
Cfematicos,DURANGO,GUADALUPE VICTORIA,Centro,Carlos Real no. 503 Oriente,24.445594,-104.127911,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,LERDO,Centro,Av. Juárez no. 65 Norte,25.53611,-103.52181,Lunes - Viernes,08:00 - 17:30
Cfematicos,DURANGO,NUEVO IDEAL,Centro,José Ramón Valdéz no. 805,24.8863466,-105.0762741,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,SANTIAGO PAPASQUIARO,Centro,Ferrocarril esq. 5 de mayo,24.0698149,-104.6038647,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,TEPEHUANES,Tepehuanes,Victoria s/n,24.0277202,-104.6531759,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,VICENTE GUERRERO,Centro,Priv. San Antonio s/n,24.0638997,-104.618871,Lunes - Viernes,08:00 - 15:30
Cfematicos,DURANGO,VILLA UNIÓN,Centro,Hidalgo no. 100,23.972833,-104.045299,Lunes - Viernes,08:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,ACULCO,Centro,"Av. Manuel del Mazo s/n Aculco, México",20.095655,-99.828258,Lunes - Viernes,8:00 - 15:00
Cfematicos,ESTADO DE MÉXICO,AMATEPEC,Centro,"Vicente Guerrero s/n Amatepec, México",18.6807427,-100.1808544,Lunes - Viernes,8:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,ATIZAPÁN DE ZARAGOZA,Pedregal de Atizapán,"Carret. Atizapan- Tlalnepantla no. 28, local 5- A1, enseguida de Central de Abastos, Atizapán de Zaragoza, Edo. de México, C.P. 52948",19.572649,-99.255295,Lunes - Viernes y Domingos,8:00 - 15:30 Domingo 09:00- 13:00
Cfematicos,ESTADO DE MÉXICO,ATIZAPÁN DE ZARAGOZA,Predio las Margaritas,"Av. Ruíz Cortínez no. 225 MZ 2 LT 1, dentro de Centro Comercial Plaza Galerías Atizapán, Atizapán de Zaragoza, Estado de México, C.P.52977",19.551702,-99.274178,Lunes - Viernes,8:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,ATIZAPÁN DE ZARAGOZA,San Pedro Barrientos,"Carret. Lago de Guadalupe Km. 26.5, Centro Comercial Lago de Guadalupe, local 25 Tlalnepantla, Estado de México",19.6055,-99.2279,Lunes - Viernes,8:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,ATIZAPÁN DE ZARAGOZA,Tlayapa,"Av. Prolongación Hidalgo s/n, Plaza Comercial el Camino San Rafael, local 58 Tlalnepantla, Estado de México",19.534312,-99.18457,Lunes - Viernes,8:00 -15:00
Cfematicos,ESTADO DE MÉXICO,ATLACOMULCO,San Martín,"Vialidad Jorge Jiménez Cantú Sur s/n Atlacomulco, Estado de México, C.P. 50450",19.78839,-99.879273,Lunes - Viernes,8:00 - 15:00
Cfematicos,ESTADO DE MÉXICO,CHALCO,María Isabel,"Cuahutémoc s/n esq. Hermenegildo Galeana, a 2 cuadras del Panteón Santiago y Bodega Aurrera, UAEM Valle de Chalco, Centro Comercial Sendero Valle de Chalco",19.29702822,-98.94937277,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CHALCO,Paseos de Chalco,"Av. Rancho San Isidro s/n, a 2 cuadras de Paseo de la Felicidad (si se toma el rumbo hacia la Iglesia)",19.24075812,-98.89055729,Lunes - Viernes,08:00 - 16:00
Cfematicos,ESTADO DE MÉXICO,CHALCO,Salitrería,"Nacional no. 2, entre Carret. Tláhuac y San Sebastián, a un costado de Bodega Comercial Mexicana",19.26268206,-98.90132904,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CHIMALHUACAN,Barrio Tlatel Xochitenco,"Ciruelos esq. Meyalco, a 2 cuadras de Conalep, Chimalhuacán, Estado de México, C.P. 56366",19.44433,-98.969329,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CHIMALHUACAN,Nueva Santa Cruz,"Av. de las Torres, entre Ejido Colectivo y Blvd. Bordo de Xochiaca, Barrio Saraperos, a 2 cuadras del mercado 1o. de mayo, Chimalhuacan, Estado de México, C.P. 56366",19.415056,-98.986967,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CHIMALHUACAN,Santa María Nativitas,"Av. Nezahualcoyotl no. 1195 esq. José María Villaseca, a un costado de los Juzgados Colegio Erasmo Valverde, entre 5 de mayo y del Chopo, Chimalhuacán, Estado de México, C.P. 56330",19.412128,-98.933112,Lunes - Viernes, 08:00 - 17:00; Sábado 09:00 - 14:00
Cfematicos,ESTADO DE MÉXICO,COACALCO,Rancho la Palma III,"Vía José López Portillo s/n, local 6, 7, 8 y 9, Plaza Power Center, Coacalco de Berriozabal, Estado de México, C.P. 55717",19.629916,-99.123759,Lunes- Viernes,08:00- 15:30
Cfematicos,ESTADO DE MÉXICO,COACALCO,San Lorenzo Tetlixtac,"Vía José López Portillo no. 220, local 138, a un costado de la UVM Campus Hispano, Coacalco, Estado de Mexico, C.P. 55714",19.626591,-99.082325,Lunes- Viernes y domingo,08:00- 15:30 Domingo 09:00- 14:00
Cfematicos,ESTADO DE MÉXICO,COACALCO,Santa María Magdalena,"Vía José López Portillo no. 145, locales 6, 7, 8 y 9, entre Cristobal Colón e Ignacio Allende, a una cuadra del eje 8, Magdalena Coacalco, Estado de México, C.P. 55575",19.63154,-99.089684,Lunes- Viernes,08:00- 15:30
Cfematicos,ESTADO DE MÉXICO,COACALCO,Villa de las Flores ,"Framboyan s/n esquina con Eucalipto Municipio de Coacalco de Berriozabal, Estado de México, C.P. 55710",19.652722,-99.094233,Lunes a viernes,8:00 a 15:30 y sábados 9:00 a 14:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Barrio el Huerto,"Av. Zaragoza y Av. Carrillo Puerto, entre Amado Nervo y Artículo 127 (Dentro de lña Estación Cuautitlán del Tren Suburbano) , Cuautitlán de Romero Rubio, Estado de México, C.P. 54807",19.6797313,-99.1770966,Lunes - Domingo,07:00- 23:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Cumbria,"Av. Constitución Cuautitlán Izcalli, Estado de México, C.P. 54740",19.657562,-99.210523,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Ex- hacienda Portales,"Av. Mexiquense LT 4, Tultitlán, C.P. 54910",19.634953,-99.0416755,Lunes - Viernes,8:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Fracc. Hacienda del Parque,"Hacienda Sierra Vieja no. 2, Centro Comercial Perinorte, Cuautitlán izacalli, Estado de México, C.P. 54769",19.602771,-99.191823,Lunes - Viernes,08:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Jardínes de San Miguel,"Av. Huehuetoca s/n, ex hacienda de San Miguel, Centro Comercial Plaza San Miguel, Cuautitlán Izacalli, Estado de México, C.P.54715",19.688769,-99.213281,Lunes - Viernes y Domingo,08:00 - 15:30 Domingo 09:00-14:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Santa María Cuautitlán,"Av. Prolongación Morelos s/n, Centro Comercial Plaza la Vía, Cuautitlán de Romero Rubio, Estado de México, C.P. 54800",19.668218,-99.164459,Lunes - Viernes y Domingo,8:00 - 15:30 Domingo 09:00-14:00
Cfematicos,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,Tepozotlán,"Carret. México- Querétaro km. 43, a un lado del Hotel City Express y la Terminal de autobuses de Tepozotlán, C.P. 54605",19.710253,-99.205846,Lunes - Viernes,8:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Centro,"Plaza Juárez s/n, Palacio Municipal Teotihuacán, Estado de México, C.P. 55800",19.685465,-98.868052,Lunes - Viernes,9:00 - 16:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Industrial Cerro Gordo,"Vía José María Morelos no. 351- A, esq. Circunvalación, Centro Comercial Pabellón Ecatepec, frente a Price Shoes, Ecatepec de Morelos, Estado de México, C.P. 55420",19.558496,-99.048615,Lunes - Viernes y Domingo,8:00 - 15:30 Domingo 09:00-14:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Los Reyes Acaquilpan,"Carret. Federal México- Puebla, Plaza Cinemex los Reyes, los Reyes la Paz, Estado de México, C.P. 56400",18.9339057,-97.6884573,Lunes - Viernes,08:00 - 17:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Rinconada de Aragón,"Av. Carlos Hank González no. 120, Plaza Aragón local 101 AM Ecatepec, Estado de México, C.P. 55140",19.530955,-99.025998,Lunes - Viernes y Domingo,8:00 -15:30 Domingo 09:00- 14:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,San Isidro Atlautenco,"Carret. México- Tepexpan, esq. los Reyes Texcoco no. 8, en Venta de Carpio, la Plaza se identifica por Soriana y un VIPS al exterior, Ecatepec de Morelos, C.P. 55064",19.6103978,-98.9432571,Lunes - Viernes y Domingo,08:00 - 15:30 Domingo 09:00- 14:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Santa Cruz Venta de Carpio,"Av. Central esq. Jardínes de Morelos no. 615, Plaza las Palomas Ecatepec, Estado de México, C.P. 55070",19.603761,-99.012952,Lunes - Viernes y Domingo,08:00 - 15:30 Domingo 09:00- 14:00
Cfematicos,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,Valle de Aragón 3ra Sección,"Valle Arno, entre Av. Valle de Santiago y Valle de la Moravia s/n, Ecatepec, Estado de México",19.496885,-99.052382,Lunes - Viernes,8:00 - 15:30
Cfematicos,ESTADO DE MÉXICO,EL ORO ,La Esperanza,Libramiento El Oro S/N,19.4809,-100.080869,Lunes- Viernes,08:00- 14:00 p.m.
Cfematicos,ESTADO DE MÉXICO,HUIXQUILUCAN,Jesús del Monte,"Av. Jesús del Monte no. 39, Plaza Victoria Interlomas local 2, frente a Soccer Field y Torre Limoneros, Huixquilucan, Estado de México, C.P. 52762",19.3966262,-99.2877723,Lunes - Viernes,08:00 - 17:00
